Birds	AdaCC1	0.5230769230769231	0.5230769230769231	0.5230769230769231	0.5230769230769231	0.0	0.5230769230769231	0.05344129554655871	0.8153846153846154	0.1708502024291498	0.13689524527759822	0.7321590516995375	0.8630630970001221	0.0259854793548584	
Birds	AdaCC1	0.41935483870967744	0.41935483870967744	0.41935483870967744	0.41935483870967744	0.016129032258064516	0.41935483870967744	0.0577249575551783	0.8387096774193549	0.1969439728353141	0.16573766603415563	0.6373098153340089	0.8962774276733398	0.02400064468383789	
Birds	AdaCC1	0.3968253968253968	0.3968253968253968	0.3968253968253968	0.3968253968253968	0.0	0.3968253968253968	0.056808688387635746	0.8253968253968254	0.2180451127819549	0.17125739184562705	0.6340708583355643	0.9289705753326416	0.02450251579284668	
Birds	AdaCC1	0.45897435897435895	0.47692307692307695	0.45897435897435895	0.46410256410256406	0.03076923076923077	0.4461538461538462	0.04939271255060729	0.8153846153846154	0.18218623481781376	0.15547008547008545	0.6795595492993683	0.8922960758209229	0.025000333786010742	
Birds	AdaCC1	0.45384615384615384	0.46153846153846156	0.45384615384615384	0.4564102564102564	0.046153846153846156	0.4461538461538462	0.04939271255060729	0.8	0.19352226720647775	0.15838612368024133	0.6562884400667206	0.8934664726257324	0.026774168014526367	
Birds	AdaCC1	0.4666666666666667	0.47692307692307695	0.4666666666666667	0.46923076923076923	0.015384615384615385	0.46153846153846156	0.05101214574898784	0.8615384615384616	0.1854251012145749	0.14752262443438915	0.6587338905438455	0.8930532932281494	0.025305509567260742	
Birds	AdaCC1	0.5128205128205128	0.5153846153846153	0.5153846153846153	0.5153846153846153	0.03076923076923077	0.5076923076923077	0.054251012145749	0.8	0.17165991902834007	0.13844609638727282	0.724222742231792	0.8813178539276123	0.026778459548950195	
Birds	AdaCC1	0.47692307692307695	0.47692307692307695	0.47692307692307695	0.47692307692307695	0.015384615384615385	0.47692307692307695	0.05344129554655873	0.8615384615384616	0.1813765182186235	0.15660513317753133	0.6672849371725891	0.9114842414855957	0.024006128311157227	
Birds	AdaCC1	0.5115384615384615	0.5153846153846153	0.5128205128205128	0.5138461538461538	0.015384615384615385	0.5076923076923077	0.054251012145749	0.8461538461538461	0.19190283400809718	0.16711035696329812	0.6987266294958603	0.87430739402771	0.026288270950317383	
Birds	AdaCC1	0.4461538461538462	0.4461538461538462	0.4461538461538462	0.4461538461538462	0.0	0.4461538461538462	0.05182186234817814	0.8461538461538461	0.19514170040485831	0.16699220713926594	0.6689582383054042	0.8964660167694092	0.025996685028076172	
